fire_id,a,b,ha,yr
5728,40.1229133605957,22.1481990814209,0.03,2025
5731,,,0.1,2025
5735,49.84223175048828,78.98188018798828,0.78,2025
5736,2.8271024227142334,27.82274627685547,0.06,2025
5739,21.942882537841797,11.138611793518066,0.1,2025
5740,13.137190818786621,21.99666976928711,0.1,2025
5744,28.26131820678711,19.33746910095215,0.1,2025
5745,,,1.0,2025
5746,0.017984597012400627,3.1838107109069824,0.02,2025
5747,0.03919031843543053,0.5245060324668884,0.15,2025
5748,42.94225311279297,62.364410400390625,0.6,2025
5764,54.34080505371094,24.59102439880371,1.5,2025
5765,18.749725341796875,33.879642486572266,2.0,2025
5766,36.10525131225586,51.89134216308594,0.06,2025
5767,76.84080505371094,44.043617248535156,0.2,2025
5768,,,0.7,2025
5769,54.52235794067383,21.387882232666016,0.3,2025
5770,,,0.1,2025
5774,37.60606384277344,16.659643173217773,0.2,2025
5775,,,0.16,2025
5776,37.04719924926758,84.22589874267578,0.1,2025
5780,52.844383239746094,41.963436126708984,0.01,2025
5781,2.556497097015381,3.180320978164673,0.7,2025
5782,79.99495697021484,54.13712692260742,0.25,2025
5785,48.7965087890625,40.23583984375,0.25,2025
5787,15.011502265930176,60.34852600097656,1.0,2025
5788,33.220237731933594,50.5139045715332,0.16,2025
5791,0.4572916626930237,0.5320723056793213,0.06,2025
5792,2.0306620597839355,5.904264450073242,0.02,2025
5794,,,0.01,2025
5795,18.291858673095703,29.973358154296875,0.05,2025
5796,20.31366729736328,34.5473518371582,0.05,2025
5798,66.02642059326172,57.80048370361328,0.41,2025
5799,42.313228607177734,86.52027130126953,0.18,2025
5800,80.78691864013672,38.53658676147461,0.03,2025
5801,21.914690017700195,29.87557601928711,0.3,2025
5804,17.032756805419922,22.016368865966797,9.4,2025
5805,67.0940933227539,89.09703826904297,0.7,2025
5806,95.822509765625,94.4646224975586,0.2,2025
5807,30.51856803894043,23.792346954345703,1.0,2025
5808,24.980920791625977,14.522327423095703,0.2,2025
5809,58.667579650878906,34.44618225097656,0.02,2025
