fold,test_year,prow,pcol,year,month,day,hour,sample_type,y_true_t1,y_prob_t1,y_true_t2,y_prob_t2,y_true_t3,y_prob_t3
3,2023,755,1455,2023,6,10,23,neg_bg,0,0.01712831,0,0.019895608,0,0.016320672
3,2023,742,1185,2023,3,2,15,neg_bg,0,0.025371093,0,0.02600838,0,0.025960527
3,2023,838,1199,2023,3,15,1,neg_bg,0,0.02839016,0,0.02899079,0,0.030498266
3,2023,1089,1189,2023,6,15,19,neg_bg,0,0.01957103,0,0.021533273,0,0.017595321
3,2023,1390,1061,2023,3,28,13,neg_bg,0,0.025940718,0,0.025891034,0,0.025657902
3,2023,944,1078,2023,4,22,1,neg_bg,0,0.024304781,0,0.025917746,0,0.023965912
3,2023,1022,1083,2023,6,18,10,neg_bg,0,0.024249043,0,0.02776907,0,0.02255748
3,2023,1131,1197,2023,6,10,8,neg_bg,0,0.02067882,0,0.023966597,0,0.019257417
3,2023,798,1145,2023,3,6,15,hard_neg,0,0.03350931,0,0.03436244,0,0.035964437
3,2023,1143,1475,2023,6,25,0,neg_bg,0,0.017017528,0,0.017231429,0,0.0150521705
3,2023,757,1156,2023,3,22,19,neg_bg,0,0.03479571,0,0.03777793,0,0.038302947
3,2023,642,1294,2023,4,29,17,neg_bg,0,0.02457746,0,0.027089415,0,0.02563431
3,2023,909,1205,2023,3,14,12,hard_neg,0,0.06091734,0,0.055444863,0,0.06140821
3,2023,1026,1499,2023,6,9,20,neg_bg,0,0.020654095,0,0.02384897,0,0.019461697
3,2023,548,1173,2023,3,2,17,neg_bg,0,0.027991122,0,0.028890084,0,0.029368691
3,2023,873,1409,2023,5,27,3,neg_bg,0,0.01996826,0,0.023009507,0,0.019713819
3,2023,537,1174,2023,5,22,10,neg_bg,0,0.024175422,0,0.02600077,0,0.022580042
3,2023,894,1014,2023,5,29,3,neg_bg,0,0.020337902,0,0.02173772,0,0.018657668
3,2023,646,1193,2023,5,10,14,neg_bg,0,0.029018193,0,0.024050105,0,0.027167335
3,2023,1238,1231,2023,3,30,3,neg_bg,0,0.02783865,0,0.030348912,0,0.029301703
3,2023,1100,1354,2023,3,17,10,neg_bg,0,0.034126908,0,0.036523834,0,0.034973577
3,2023,1335,956,2023,5,21,2,neg_bg,0,0.018554956,0,0.018312193,0,0.016964192
3,2023,1108,1216,2023,4,27,1,neg_bg,0,0.020669315,0,0.022110485,0,0.020130698
3,2023,785,1029,2023,4,24,13,neg_bg,0,0.027198885,0,0.030677203,0,0.029510433
3,2023,861,1080,2023,3,3,18,neg_bg,0,0.030614447,0,0.031677105,0,0.031949755
3,2023,518,1078,2023,4,22,13,hard_neg,0,0.028257422,0,0.029901633,0,0.029257199
3,2023,1318,1047,2023,4,4,13,neg_bg,0,0.021490276,0,0.023436941,0,0.02221855
3,2023,1185,1208,2023,5,29,4,neg_bg,0,0.020218609,0,0.02155119,0,0.018436369
3,2023,1204,1290,2023,4,10,10,neg_bg,0,0.0261853,0,0.028165985,0,0.027633546
3,2023,784,1154,2023,2,14,3,neg_bg,0,0.02730506,0,0.025667166,0,0.02606448
3,2023,1047,1346,2023,5,22,2,neg_bg,0,0.02094933,0,0.022536153,0,0.020083413
3,2023,806,1437,2023,4,17,22,neg_bg,0,0.02691377,0,0.029134141,0,0.027907908
3,2023,676,1185,2023,6,5,8,neg_bg,0,0.02124168,0,0.02463188,0,0.020615159
3,2023,790,1048,2023,3,21,22,neg_bg,0,0.02744276,0,0.028226638,0,0.027996255
3,2023,991,1056,2023,2,9,7,neg_bg,0,0.02594699,0,0.025808154,0,0.024018133
3,2023,933,1175,2023,3,10,18,neg_bg,0,0.033647142,0,0.035547193,0,0.035832018
3,2023,778,1498,2023,4,26,20,neg_bg,0,0.01952213,0,0.0212,0,0.019031866
3,2023,821,1008,2023,3,6,18,neg_bg,0,0.023345528,0,0.024462,0,0.024666095
3,2023,996,1209,2023,3,16,11,neg_bg,0,0.026457932,0,0.026258634,0,0.027364803
3,2023,940,1488,2023,4,17,3,neg_bg,0,0.024395118,0,0.026120793,0,0.024609333
3,2023,1206,1286,2023,5,4,9,neg_bg,0,0.023398828,0,0.026865516,0,0.023448791
3,2023,1033,1527,2023,4,1,15,neg_bg,0,0.025097493,0,0.027493542,0,0.026719064
3,2023,1582,983,2023,5,9,14,neg_bg,0,0.018897418,0,0.014532315,0,0.016245127
3,2023,796,990,2023,3,29,2,neg_bg,0,0.02954732,0,0.031171193,0,0.030806543
3,2023,1332,951,2023,5,6,22,neg_bg,0,0.02166988,0,0.009224946,0,0.016748928
3,2023,1171,1220,2023,5,14,5,neg_bg,0,0.022394693,0,0.025434127,0,0.021072425
3,2023,852,1447,2023,5,13,8,neg_bg,0,0.022773197,0,0.0261556,0,0.022424625
3,2023,717,1112,2023,3,18,11,neg_bg,0,0.03899676,0,0.042610478,0,0.042090997
3,2023,995,1525,2023,4,3,19,neg_bg,0,0.021212937,0,0.022267947,0,0.02151947
3,2023,1168,1080,2023,4,5,18,neg_bg,0,0.02130993,0,0.022722691,0,0.022662211
3,2023,510,1218,2023,2,18,10,neg_bg,0,0.036265027,0,0.03578763,0,0.035562318
3,2023,810,1121,2023,4,3,18,neg_bg,0,0.026847202,0,0.030245217,0,0.029402277
3,2023,955,1013,2023,3,20,12,hard_neg,0,0.030825421,0,0.032638926,0,0.030963736
3,2023,873,1311,2023,6,3,4,neg_bg,0,0.019386755,0,0.022241302,0,0.017714605
3,2023,879,1417,2023,3,13,21,neg_bg,0,0.024371466,0,0.023897976,0,0.025001083
3,2023,757,1154,2023,2,19,8,neg_bg,0,0.028479652,0,0.029358396,0,0.029280541
3,2023,617,1106,2023,5,11,19,neg_bg,0,0.024543257,0,0.027956227,0,0.024519295
3,2023,1252,1129,2023,2,13,16,neg_bg,0,0.028162537,0,0.023965359,0,0.025931364
3,2023,1205,1171,2023,4,3,12,neg_bg,0,0.028464774,0,0.031134896,0,0.02978945
3,2023,643,1102,2023,5,14,17,neg_bg,0,0.024420302,0,0.0284846,0,0.024980284
3,2023,803,963,2023,2,28,14,neg_bg,0,0.028556405,0,0.029439755,0,0.028767448
3,2023,988,1075,2023,6,25,23,neg_bg,0,0.016621485,0,0.019657247,0,0.014367243
3,2023,530,1312,2023,5,21,6,neg_bg,0,0.016592229,0,0.018498547,0,0.01566937
3,2023,905,1076,2023,2,28,14,hard_neg,0,0.032869313,0,0.03373351,0,0.033191014
3,2023,896,1375,2023,6,18,0,neg_bg,0,0.017270297,0,0.019447826,0,0.015856303
3,2023,811,1457,2023,3,4,17,neg_bg,0,0.025886897,0,0.028032145,0,0.027665516
3,2023,734,1473,2023,2,9,1,neg_bg,0,0.02380114,0,0.024390653,0,0.02262707
3,2023,1279,1326,2023,4,6,3,neg_bg,0,0.019752117,0,0.01700434,0,0.01896554
3,2023,1201,1075,2023,5,29,12,neg_bg,0,0.018266309,0,0.020450063,0,0.016953064
3,2023,753,1443,2023,4,6,5,neg_bg,0,0.02554608,0,0.022170914,0,0.026453553
3,2023,634,1234,2023,5,24,16,neg_bg,0,0.024924615,0,0.028694356,0,0.024318388
3,2023,812,1063,2023,2,18,11,neg_bg,0,0.036228247,0,0.03676051,0,0.034404155
3,2023,1171,1046,2023,3,30,22,hard_neg,0,0.029910412,0,0.032306205,0,0.03013498
3,2023,640,1373,2023,2,3,21,neg_bg,0,0.022446126,0,0.02298024,0,0.021283219
3,2023,1268,1109,2023,3,4,10,neg_bg,0,0.02505973,0,0.026115665,0,0.026369303
3,2023,631,1439,2023,6,9,20,neg_bg,0,0.019301614,0,0.023127247,0,0.019829283
3,2023,1114,1082,2023,4,23,22,neg_bg,0,0.024104666,0,0.02657798,0,0.02368249
3,2023,1008,1160,2023,6,16,18,neg_bg,0,0.022344716,0,0.025228549,0,0.02024167
3,2023,603,1382,2023,4,27,13,neg_bg,0,0.026220817,0,0.02741472,0,0.026267407
3,2023,832,1186,2023,5,14,12,neg_bg,0,0.025321154,0,0.029157512,0,0.025311206
3,2023,968,1337,2023,2,17,2,neg_bg,0,0.026327366,0,0.026367126,0,0.024583017
3,2023,889,1453,2023,2,4,8,neg_bg,0,0.021416225,0,0.02280747,0,0.020880604
3,2023,1156,1210,2023,3,3,12,neg_bg,0,0.03130461,0,0.032360677,0,0.033618215
3,2023,950,1157,2023,3,30,15,neg_bg,0,0.033249654,0,0.03567071,0,0.03561775
3,2023,1002,1452,2023,5,25,7,neg_bg,0,0.02642154,0,0.030041298,0,0.025679069
3,2023,1026,1512,2023,5,23,11,neg_bg,0,0.01732547,0,0.019010227,0,0.016231347
3,2023,1246,1155,2023,4,10,17,neg_bg,0,0.025473202,0,0.027333427,0,0.026448064
3,2023,971,1462,2023,6,20,20,neg_bg,0,0.014999115,0,0.01754891,0,0.014081835
3,2023,980,1532,2023,5,30,16,neg_bg,0,0.016458184,0,0.013135758,0,0.014294358
3,2023,975,1342,2023,5,30,20,neg_bg,0,0.017294884,0,0.011299357,0,0.014610712
3,2023,1197,1063,2023,5,17,17,neg_bg,0,0.019770678,0,0.022376038,0,0.019309586
3,2023,820,1058,2023,6,22,3,neg_bg,0,0.018628238,0,0.02099376,0,0.017196925
3,2023,861,1062,2023,4,10,4,neg_bg,0,0.029399047,0,0.03055149,0,0.030381637
3,2023,871,1364,2023,3,5,20,neg_bg,0,0.033019,0,0.03476639,0,0.034094896
3,2023,556,1373,2023,4,21,12,neg_bg,0,0.025080746,0,0.024998467,0,0.025305737
3,2023,1083,1379,2023,4,20,8,neg_bg,0,0.031951092,0,0.03343517,0,0.03100553
3,2023,1024,1335,2023,5,31,7,neg_bg,0,0.021163331,0,0.014816759,0,0.017940719
3,2023,952,1053,2023,3,4,11,hard_neg,0,0.039140247,0,0.039671745,0,0.039755505
3,2023,961,1026,2023,4,8,4,neg_bg,0,0.023147248,0,0.017914778,0,0.02179044
3,2023,620,1404,2023,5,23,9,neg_bg,0,0.022963576,0,0.025641186,0,0.021702794
3,2023,570,1299,2023,3,30,5,neg_bg,0,0.025336357,0,0.027197074,0,0.027143067
3,2023,1034,1276,2023,5,7,12,neg_bg,0,0.02617988,0,0.016392235,0,0.022384547
3,2023,772,1391,2023,5,6,1,neg_bg,0,0.031590447,0,0.027067907,0,0.030246811
3,2023,839,1048,2023,3,5,1,neg_bg,0,0.030823296,0,0.031395,0,0.03114635
3,2023,796,1054,2023,2,18,18,neg_bg,0,0.03287127,0,0.03430001,0,0.02915453
3,2023,1075,1438,2023,6,12,13,neg_bg,0,0.020790763,0,0.023442268,0,0.0187975
3,2023,1067,1207,2023,2,12,7,neg_bg,0,0.03048562,0,0.030656908,0,0.029578188
3,2023,900,1109,2023,6,27,12,neg_bg,0,0.015009051,0,0.014375706,0,0.013179527
3,2023,1200,1293,2023,3,27,6,neg_bg,0,0.026093613,0,0.021794181,0,0.02425041
3,2023,832,1063,2023,4,15,23,neg_bg,0,0.026714427,0,0.029760243,0,0.028907172
3,2023,831,1290,2023,3,7,23,neg_bg,0,0.026121583,0,0.027634455,0,0.0278728
3,2023,1245,1188,2023,2,22,1,neg_bg,0,0.024257744,0,0.025422605,0,0.024255108
3,2023,743,1409,2023,4,9,13,neg_bg,0,0.029344333,0,0.023383813,0,0.02951408
3,2023,603,1082,2023,3,3,7,neg_bg,0,0.03204083,0,0.034093745,0,0.034232
3,2023,875,1431,2023,5,21,23,neg_bg,0,0.016705252,0,0.018583627,0,0.01564984
3,2023,776,1477,2023,6,15,11,neg_bg,0,0.018589556,0,0.018462187,0,0.01639844
3,2023,845,1132,2023,5,6,18,neg_bg,0,0.019306365,0,0.017653318,0,0.018199109
3,2023,1114,1290,2023,5,3,3,neg_bg,0,0.022776453,0,0.024673548,0,0.02349189
3,2023,1185,932,2023,4,11,15,neg_bg,0,0.020839699,0,0.021858063,0,0.021387372
3,2023,1186,1267,2023,2,6,12,neg_bg,0,0.027189847,0,0.029427735,0,0.027408045
3,2023,806,1245,2023,3,31,11,neg_bg,0,0.035785317,0,0.039378375,0,0.038572364
3,2023,1125,1481,2023,2,1,2,neg_bg,0,0.018739577,0,0.021215465,0,0.019339016
3,2023,720,1172,2023,3,29,12,neg_bg,0,0.03699059,0,0.040611222,0,0.03934764
3,2023,1137,1191,2023,5,21,8,neg_bg,0,0.023925368,0,0.024032988,0,0.021667652
3,2023,1228,1131,2023,3,21,8,neg_bg,0,0.030126533,0,0.032100987,0,0.031645212
3,2023,1123,1103,2023,6,28,6,neg_bg,0,0.01613409,0,0.010094626,0,0.013171268
3,2023,907,1083,2023,2,28,16,hard_neg,0,0.048327528,0,0.04457684,0,0.047514748
3,2023,1211,958,2023,6,3,4,neg_bg,0,0.018786347,0,0.019906672,0,0.017125394
3,2023,1150,1206,2023,6,11,0,neg_bg,0,0.016870163,0,0.019427981,0,0.015602962
3,2023,1027,1345,2023,6,5,19,neg_bg,0,0.021907158,0,0.025185443,0,0.021153342
3,2023,1291,1032,2023,6,23,8,neg_bg,0,0.018856548,0,0.02022559,0,0.016554179
3,2023,723,1167,2023,6,24,21,neg_bg,0,0.020938786,0,0.02092045,0,0.018757792
3,2023,757,1063,2023,2,19,21,neg_bg,0,0.023782259,0,0.023467995,0,0.022759091
3,2023,1165,1468,2023,3,16,9,hard_neg,0,0.026538227,0,0.02673583,0,0.025719412
3,2023,1033,1329,2023,3,13,7,neg_bg,0,0.02531989,0,0.025735585,0,0.025666902
3,2023,666,1092,2023,5,27,23,neg_bg,0,0.022364212,0,0.026682395,0,0.022033034
3,2023,1135,1175,2023,6,26,12,neg_bg,0,0.015064949,0,0.01596071,0,0.013027275
3,2023,1529,1023,2023,2,26,6,neg_bg,0,0.01984949,0,0.019817118,0,0.018747084
3,2023,1069,1277,2023,5,12,16,neg_bg,0,0.022495413,0,0.025987653,0,0.02242452
3,2023,1093,1512,2023,5,12,17,neg_bg,0,0.021244269,0,0.023932744,0,0.021094637
3,2023,1074,1223,2023,2,26,12,neg_bg,0,0.03619158,0,0.037465848,0,0.03797195
3,2023,652,1118,2023,4,1,17,neg_bg,0,0.03355336,0,0.037823647,0,0.038056582
3,2023,828,1136,2023,4,19,22,neg_bg,0,0.023033604,0,0.023921436,0,0.023277512
3,2023,1059,1440,2023,3,15,18,neg_bg,0,0.024021521,0,0.02443887,0,0.025497898
3,2023,1231,1383,2023,5,31,14,neg_bg,0,0.016154692,0,0.0136266025,0,0.013869569
3,2023,805,1123,2023,5,6,10,neg_bg,0,0.023609346,0,0.024646297,0,0.02325115
3,2023,1168,1146,2023,6,5,21,neg_bg,0,0.019878939,0,0.022264129,0,0.018760601
3,2023,680,1350,2023,4,25,4,neg_bg,0,0.026152411,0,0.02940295,0,0.026927618
3,2023,784,1254,2023,3,29,10,neg_bg,0,0.03318603,0,0.035429303,0,0.035773333
3,2023,1574,956,2023,3,20,2,neg_bg,0,0.025328351,0,0.024423156,0,0.024688948
3,2023,562,1277,2023,4,6,4,neg_bg,0,0.023807866,0,0.021702794,0,0.024602454
3,2023,1140,995,2023,3,12,16,neg_bg,0,0.02691366,0,0.028311705,0,0.027818723
3,2023,912,1485,2023,3,30,22,neg_bg,0,0.028739864,0,0.030547673,0,0.030311693
3,2023,974,1531,2023,6,1,22,neg_bg,0,0.017153533,0,0.013458984,0,0.014678227
3,2023,827,1496,2023,6,4,20,neg_bg,0,0.017253082,0,0.019982705,0,0.01657997
3,2023,810,1514,2023,3,4,23,neg_bg,0,0.024353048,0,0.025991734,0,0.026111947
3,2023,1082,1305,2023,3,22,14,neg_bg,0,0.035669077,0,0.038321342,0,0.037420865
3,2023,665,1291,2023,5,30,8,neg_bg,0,0.024390396,0,0.019465828,0,0.020774078
3,2023,981,1411,2023,2,4,17,neg_bg,0,0.021568175,0,0.023092287,0,0.021651888
3,2023,1300,1123,2023,4,30,3,neg_bg,0,0.018326305,0,0.01881637,0,0.016723998
3,2023,908,1496,2023,3,26,14,neg_bg,0,0.032770034,0,0.028108494,0,0.03123521
3,2023,1122,1274,2023,6,13,17,neg_bg,0,0.01971013,0,0.022353629,0,0.017977158
3,2023,878,1144,2023,2,26,9,hard_neg,0,0.036356136,0,0.038410675,0,0.03748727
3,2023,814,1481,2023,5,27,10,neg_bg,0,0.017607111,0,0.020941762,0,0.017658528
3,2023,1181,1239,2023,2,12,0,neg_bg,0,0.034043815,0,0.031096298,0,0.03291136
3,2023,720,1429,2023,5,20,5,neg_bg,0,0.019493079,0,0.021804703,0,0.01871458
3,2023,730,1344,2023,3,30,4,neg_bg,0,0.028635375,0,0.031172736,0,0.030519713
3,2023,681,1467,2023,6,8,16,neg_bg,0,0.018867115,0,0.022499148,0,0.018902723
3,2023,962,1489,2023,2,5,1,neg_bg,0,0.0185657,0,0.020356806,0,0.018771067
3,2023,1106,1491,2023,6,28,14,neg_bg,0,0.015137516,0,0.013293781,0,0.012944462
3,2023,953,1017,2023,6,1,5,neg_bg,0,0.019361425,0,0.011264623,0,0.016143009
3,2023,900,1434,2023,5,1,19,neg_bg,0,0.018140635,0,0.019968577,0,0.017792884
3,2023,963,1354,2023,5,24,1,neg_bg,0,0.017735312,0,0.02045823,0,0.016998157
3,2023,1002,1195,2023,5,8,14,neg_bg,0,0.022285359,0,0.014881695,0,0.019317009
3,2023,1196,1278,2023,3,31,9,neg_bg,0,0.029140085,0,0.032080133,0,0.030034263
3,2023,773,1418,2023,5,12,16,neg_bg,0,0.024526272,0,0.02782757,0,0.024229396
3,2023,1123,1271,2023,3,21,11,hard_neg,0,0.030895613,0,0.033600017,0,0.032349497
3,2023,1067,1005,2023,5,12,22,neg_bg,0,0.017350981,0,0.019775365,0,0.01668795
3,2023,717,1327,2023,3,24,23,neg_bg,0,0.027151875,0,0.027557207,0,0.027896248
3,2023,686,1296,2023,4,8,10,neg_bg,0,0.030485172,0,0.02601147,0,0.029792538
3,2023,1008,1118,2023,6,1,20,neg_bg,0,0.018473333,0,0.009030468,0,0.015095035
3,2023,706,1238,2023,3,22,0,hard_neg,0,0.029531525,0,0.032791525,0,0.032496892
3,2023,1109,1273,2023,6,24,13,neg_bg,0,0.020749208,0,0.02224513,0,0.01835892
3,2023,574,1257,2023,6,9,8,neg_bg,0,0.020660287,0,0.02347958,0,0.018945586
3,2023,714,1135,2023,2,15,19,neg_bg,0,0.026844407,0,0.026593514,0,0.026410839
3,2023,1265,1045,2023,4,4,3,neg_bg,0,0.025648909,0,0.028077403,0,0.02687488
3,2023,975,1197,2023,5,4,4,neg_bg,0,0.025434818,0,0.028846378,0,0.026259543
3,2023,1153,1438,2023,4,27,4,neg_bg,0,0.024616808,0,0.026365768,0,0.024804497
3,2023,898,1463,2023,5,22,9,neg_bg,0,0.023055434,0,0.025383536,0,0.021964954
3,2023,621,1201,2023,4,20,11,neg_bg,0,0.026156798,0,0.027395377,0,0.025942845
3,2023,937,1273,2023,3,19,18,neg_bg,0,0.028688358,0,0.03115071,0,0.031757414
3,2023,852,1453,2023,3,10,7,neg_bg,0,0.031182796,0,0.032925077,0,0.033145476
3,2023,815,1450,2023,4,25,15,neg_bg,0,0.026351541,0,0.028642707,0,0.026482785
3,2023,784,1179,2023,4,23,4,neg_bg,0,0.024351541,0,0.026892731,0,0.025290973
3,2023,586,1196,2023,2,26,12,neg_bg,0,0.040411253,0,0.042892806,0,0.04126471
3,2023,997,1060,2023,4,14,18,neg_bg,0,0.02690306,0,0.028741319,0,0.027771384
3,2023,800,1482,2023,6,1,17,neg_bg,0,0.017527867,0,0.016676921,0,0.015747128
3,2023,617,1253,2023,3,30,7,neg_bg,0,0.029708732,0,0.03330764,0,0.032047503
3,2023,608,1103,2023,3,10,12,hard_neg,0,0.032299448,0,0.03137458,0,0.032156505
3,2023,738,1228,2023,3,2,8,neg_bg,0,0.026133407,0,0.026517529,0,0.026576394
3,2023,622,1337,2023,3,10,21,neg_bg,0,0.025685094,0,0.026090754,0,0.026650133
3,2023,1064,1380,2023,4,19,8,neg_bg,0,0.029975932,0,0.0316053,0,0.029307254
3,2023,1223,1125,2023,6,3,15,neg_bg,0,0.020887995,0,0.021639114,0,0.018863404
3,2023,848,1057,2023,6,17,1,neg_bg,0,0.018730195,0,0.021513907,0,0.017276285
3,2023,999,1152,2023,2,6,13,neg_bg,0,0.026361521,0,0.02801448,0,0.025828326
3,2023,619,1114,2023,5,2,19,neg_bg,0,0.026389634,0,0.025272906,0,0.02516518
3,2023,1538,1021,2023,3,22,20,neg_bg,0,0.022784393,0,0.02260165,0,0.021846453
3,2023,591,1287,2023,6,30,9,neg_bg,0,0.021497592,0,0.014547463,0,0.01747134
3,2023,1146,1320,2023,6,18,15,neg_bg,0,0.023952898,0,0.026871031,0,0.020980023
3,2023,620,1203,2023,5,28,3,neg_bg,0,0.02374351,0,0.02443583,0,0.021989523
3,2023,809,992,2023,4,27,13,neg_bg,0,0.028886486,0,0.031923234,0,0.029434638
3,2023,1152,981,2023,4,8,13,neg_bg,0,0.024801834,0,0.019949572,0,0.023008306
3,2023,710,1473,2023,3,18,3,neg_bg,0,0.032166447,0,0.034598447,0,0.034339312
3,2023,1067,1346,2023,4,19,17,neg_bg,0,0.025203532,0,0.026857376,0,0.025112038
3,2023,1135,1278,2023,3,28,18,neg_bg,0,0.029268216,0,0.029566366,0,0.029962335
3,2023,1068,985,2023,4,28,11,neg_bg,0,0.02484973,0,0.025733778,0,0.025035838
3,2023,1040,1222,2023,6,9,4,neg_bg,0,0.019504132,0,0.022873197,0,0.018762805
3,2023,876,1405,2023,2,22,19,neg_bg,0,0.027012805,0,0.027869526,0,0.02808615
3,2023,838,1456,2023,3,25,3,neg_bg,0,0.026234554,0,0.022474268,0,0.024928138
3,2023,968,1545,2023,2,12,21,neg_bg,0,0.022801397,0,0.020444365,0,0.021544917
3,2023,990,1330,2023,6,18,17,neg_bg,0,0.022897046,0,0.024664883,0,0.021357324
3,2023,954,1270,2023,2,8,23,neg_bg,0,0.020817453,0,0.021532375,0,0.020203259
3,2023,593,1248,2023,6,5,0,neg_bg,0,0.017955016,0,0.020729747,0,0.017123837
3,2023,614,1084,2023,3,14,2,neg_bg,0,0.031004418,0,0.03196991,0,0.0327148
3,2023,804,1279,2023,5,6,2,neg_bg,0,0.026913472,0,0.025305783,0,0.025209267
3,2023,1089,1167,2023,5,17,12,neg_bg,0,0.022641676,0,0.025583586,0,0.022094902
3,2023,885,974,2023,3,6,2,neg_bg,0,0.029010171,0,0.029664239,0,0.02863464
3,2023,647,1375,2023,3,15,15,neg_bg,0,0.025780618,0,0.026658798,0,0.028357925
3,2023,1250,1235,2023,3,28,6,neg_bg,0,0.024306538,0,0.024488378,0,0.024717487
3,2023,766,1175,2023,3,10,5,neg_bg,0,0.03351142,0,0.034720134,0,0.03430207
3,2023,832,994,2023,6,25,17,neg_bg,0,0.01705163,0,0.018485611,0,0.014812327
3,2023,844,1147,2023,5,7,2,neg_bg,0,0.022949742,0,0.016453145,0,0.020762015
3,2023,1128,1115,2023,6,20,10,neg_bg,0,0.022057353,0,0.0256015,0,0.02067476
3,2023,1038,1025,2023,4,18,15,neg_bg,0,0.019808037,0,0.020806044,0,0.019137817
3,2023,705,1141,2023,2,21,7,neg_bg,0,0.029059319,0,0.029850725,0,0.030117221
3,2023,1256,1241,2023,4,21,5,neg_bg,0,0.023203224,0,0.023907367,0,0.022429341
3,2023,853,1447,2023,3,14,21,neg_bg,0,0.027078377,0,0.027449057,0,0.028120546
3,2023,973,1349,2023,3,20,11,neg_bg,0,0.03674103,0,0.040271122,0,0.040266976
3,2023,1061,1258,2023,6,23,23,neg_bg,0,0.016909339,0,0.018866228,0,0.015665207
3,2023,827,1256,2023,2,7,3,neg_bg,0,0.025412075,0,0.026345205,0,0.024412537
3,2023,1093,1305,2023,2,10,21,neg_bg,0,0.02826697,0,0.029521799,0,0.0287839
3,2023,897,1376,2023,4,3,16,neg_bg,0,0.029891206,0,0.03233482,0,0.031884957
3,2023,940,1285,2023,4,15,10,neg_bg,0,0.035280216,0,0.039284084,0,0.037723072
3,2023,589,1168,2023,5,18,13,neg_bg,0,0.024203895,0,0.02806295,0,0.023904135
3,2023,950,1437,2023,4,26,14,neg_bg,0,0.022277964,0,0.023818836,0,0.021556793
3,2023,855,1443,2023,3,9,12,neg_bg,0,0.03181526,0,0.033537906,0,0.03378132
3,2023,1067,1247,2023,2,15,22,neg_bg,0,0.029913269,0,0.028741162,0,0.029289309
3,2023,1175,1017,2023,5,4,9,neg_bg,0,0.019554455,0,0.022340653,0,0.01970535
3,2023,713,1447,2023,2,9,17,neg_bg,0,0.025166048,0,0.025740488,0,0.023779463
3,2023,825,1252,2023,5,19,13,neg_bg,0,0.019258881,0,0.022396503,0,0.018982973
3,2023,636,1189,2023,3,20,19,neg_bg,0,0.03047018,0,0.03346224,0,0.033598013
3,2023,968,1114,2023,6,2,17,neg_bg,0,0.02075818,0,0.011535493,0,0.01698863
3,2023,1229,1378,2023,2,15,12,neg_bg,0,0.020935219,0,0.020500721,0,0.019494135
3,2023,583,1115,2023,2,25,21,neg_bg,0,0.02901364,0,0.029940976,0,0.030008892
3,2023,833,1363,2023,3,14,12,neg_bg,0,0.03512809,0,0.037562236,0,0.037529852
3,2023,740,1362,2023,2,23,19,neg_bg,0,0.029064452,0,0.030479936,0,0.030280646
3,2023,799,1484,2023,6,16,23,neg_bg,0,0.015919654,0,0.016294979,0,0.013778248
3,2023,1096,1284,2023,3,29,13,neg_bg,0,0.032770094,0,0.035222445,0,0.03398319
3,2023,878,1284,2023,4,17,22,neg_bg,0,0.029340701,0,0.031163374,0,0.030198552
3,2023,542,1236,2023,4,12,8,neg_bg,0,0.031622957,0,0.033235036,0,0.03411816
3,2023,880,1271,2023,5,13,11,neg_bg,0,0.02442822,0,0.027866898,0,0.023917517
3,2023,569,1114,2023,5,6,3,neg_bg,0,0.02516842,0,0.02337954,0,0.02411045
3,2023,581,1378,2023,6,30,22,neg_bg,0,0.01980799,0,0.01353446,0,0.016446
3,2023,1035,1521,2023,4,14,4,neg_bg,0,0.024064789,0,0.027721118,0,0.026728962
3,2023,1271,956,2023,4,29,9,neg_bg,0,0.021388581,0,0.022870673,0,0.020779327
3,2023,750,1445,2023,4,15,6,neg_bg,0,0.03159538,0,0.03614677,0,0.03652441
3,2023,545,1286,2023,3,3,1,neg_bg,0,0.023154378,0,0.024624847,0,0.024160506
3,2023,1043,1152,2023,2,6,17,neg_bg,0,0.025938164,0,0.026717477,0,0.024741955
3,2023,734,1096,2023,6,27,9,neg_bg,0,0.020217853,0,0.020936875,0,0.01837023
3,2023,908,1076,2023,5,21,10,neg_bg,0,0.019661037,0,0.022112453,0,0.01867653
3,2023,932,1213,2023,3,23,19,neg_bg,0,0.03559644,0,0.037663393,0,0.037136428
3,2023,799,1010,2023,4,6,8,neg_bg,0,0.022863029,0,0.021483103,0,0.023579186
3,2023,847,1223,2023,6,28,14,neg_bg,0,0.017353673,0,0.014256085,0,0.014679434
3,2023,853,1497,2023,4,1,13,neg_bg,0,0.02687793,0,0.029257117,0,0.028314982
3,2023,623,1216,2023,6,9,9,neg_bg,0,0.024840372,0,0.028051987,0,0.022666648
3,2023,1147,1477,2023,6,17,2,neg_bg,0,0.0155769335,0,0.017539294,0,0.014128908
3,2023,774,1199,2023,3,26,15,neg_bg,0,0.033201795,0,0.032959994,0,0.034053978
3,2023,836,1120,2023,6,2,6,neg_bg,0,0.021382503,0,0.020436676,0,0.019279633
3,2023,599,1275,2023,4,1,23,neg_bg,0,0.026744176,0,0.030083671,0,0.02962213
3,2023,1074,1202,2023,4,13,12,hard_neg,0,0.03837941,0,0.04103532,0,0.041087817
3,2023,944,1388,2023,5,31,7,neg_bg,0,0.020951115,0,0.014280692,0,0.017857954
3,2023,804,1498,2023,5,22,6,neg_bg,0,0.018623644,0,0.020645943,0,0.017502554
