prow,pcol,P_lgbm,y_prob_t1,y_prob_t2,y_prob_t3,pop_total,pop_male,pop_female,households,houses,coverage,low_count_only,haz_pct_t1,haz_top_t1,haz_pct_t2,haz_top_t2,haz_pct_t3,haz_top_t3,expo_pct,x_5179,y_5179,지명
1055,1398,0.5111726,0.4389232,0.34090638,0.2784022,18.394186437129974,8.879952073097229,10.46565780043602,11.127667963504791,8.61826667189598,1.0,False,99.99729961816601,0.0027003818339892405,99.63679864332816,0.36320135667183706,99.9033263303431,0.09667366965689439,74.17851432254547,1113591.4294307148,1741614.0711620022,경상북도 청도군 청도읍
1013,1462,0.30681497,0.4388054,0.36353454,0.2858005,199.97608163952827,101.36712330579758,97.96824672818184,105.36494988203049,88.91693150997162,1.0,False,99.99702957998261,0.0029704200173910067,99.99000858721423,0.009991412785765874,99.97056583800949,0.0294341619905083,94.2940367143052,1145591.4294307148,1762614.0711620022,경상북도 경주시 건천읍
1059,1395,0.5298263,0.4386339,0.33952004,0.26754615,1441.6374652087688,679.6938865184784,762.860757112503,618.630348265171,536.0949830710888,1.0,False,99.99675954179921,0.003240458200792773,99.60682440497087,0.3931755950291347,99.69458681457559,0.3054131854244133,97.36157764914411,1112091.4294307148,1739614.0711620022,경상북도 청도군 청도읍
1018,1472,0.2758663,0.43863067,0.36026576,0.28798142,96.65684044361115,56.01086273789406,39.2802599966526,49.24580579996109,28.362631738185883,1.0,False,99.99648950361582,0.0035104963841803283,99.9713759525597,0.028624047440303002,99.97947709806166,0.02052290193833528,92.46798963769103,1150591.4294307148,1760114.0711620022,경상북도 경주시 선도동
1078,1291,0.5205525,0.43855628,0.34997925,0.28885117,960.4622292816639,470.2452631890774,490.7308739423752,436.2927260994911,337.21060517430305,1.0,False,99.99621946543242,0.0037805345675820945,99.83878720451071,0.16121279548929124,99.98271755626246,0.017282443737542508,96.72050274551607,1060091.4294307148,1730114.0711620022,경상남도 합천군 합천읍
1028,1409,0.34340093,0.4370293,0.35165337,0.28443927,39.32816615700722,16.396606594324112,24.45215618610382,10.648285329341888,8.002010583877563,1.0,False,99.995949427249,0.004050572750998072,99.86687117558422,0.13312882441577756,99.96192461614072,0.038075383859279555,86.02550912899586,1119091.4294307148,1755114.0711620022,경상북도 경산시 남산면
1014,1381,0.35572442,0.43672764,0.35153466,0.2871283,384.0490354001522,205.24375349283218,182.10998073220253,149.5465008020401,142.13208517432213,1.0,False,99.99567938906561,0.004320610934385627,99.86633109921743,0.13366890078256688,99.97785686896127,0.022143131038731667,95.3481165635807,1105091.4294307148,1762114.0711620022,대구광역시 수성구 고산2동
1007,1464,0.40407225,0.43619862,0.3352369,0.27081463,5.847179979085922,3.3993017077445984,2.7065300345420837,2.792747288942337,2.792747288942337,1.0,False,99.99540935088221,0.004590649117787393,99.52689310268472,0.4731068973152759,99.76695704772655,0.2330429522734505,53.730555176816196,1146591.4294307148,1765614.0711620022,경상북도 경주시 건천읍
1082,1405,0.43949136,0.43603787,0.348915,0.28868836,4.899417668581009,1.4851233959197998,3.971215546131134,3.971215546131134,1.4851233959197998,1.0,False,99.99513931269881,0.004860687301189159,99.81610399710519,0.18389600289481223,99.98244751807906,0.017552481920944274,50.66797228454206,1117091.4294307148,1728114.0711620022,경상남도 밀양시 상동면
1085,1491,0.49246022,0.43562526,0.33372325,0.25949526,21.68059080839157,10.134396255016327,12.01254889369011,8.548690527677536,7.394071072340012,1.0,False,99.99486927451542,0.005130725484576715,99.500699398895,0.4993006011050056,99.55254673010764,0.4474532698923639,77.17813007424668,1160091.4294307148,1726614.0711620022,울산광역시 울주군 청량읍
