date,hour,top1_pop,top5_pop,top1_pop_day,top5_pop_day,top1_pop_old,top5_pop_old,top5_old_house,wui_top5_cells,max_prob,mean_prob,top10_pop
2023-05-13,8,2558043.6896374375,11394365.00345914,2015420.577775019,9702269.105781939,481504.925350407,1963474.9708287467,862187.5333856253,2026,0.257903128862381,0.009939431212842464,51201.80071029067
2023-05-14,8,2799814.7441113144,13985454.076161593,2249396.0708161956,11809180.073234083,464084.1306528874,2350038.881920916,1070265.2730337488,2171,0.24217607080936432,0.010005366988480091,42883.98016101122
2023-05-15,8,4637397.697159097,15255592.614540346,4076229.8195735672,13091136.545766464,762443.6686861949,2507615.279153343,1141519.755032031,2726,0.26543915271759033,0.011204647831618786,41041.99475106597
2023-05-16,8,2499117.2839054912,8846058.845459506,2122651.9151889337,7513221.989749986,439959.0342751664,1466135.4855769244,652478.507772323,1914,0.27170079946517944,0.010603540576994419,44459.9551795423
2023-05-17,8,903560.3797473013,1965122.822431624,666675.6954280448,1583546.4610154792,174437.73332204414,414894.19832984346,228084.53388104058,2477,0.37247931957244873,0.011577518656849861,20007.838446736336
2023-05-18,8,2562191.1437442154,11264125.7562249,2274835.3531860146,9633625.482501352,434315.4572859597,1874308.265323076,903905.8799446604,2526,0.3376924395561218,0.009539618156850338,35823.87266403437
2023-05-19,8,5485354.303534731,12135615.090800487,4379121.30128286,9646364.386612602,863203.7330515706,2011064.4125338097,918784.3422656015,3921,0.24488362669944763,0.007031859830021858,40900.82786434889
2023-05-20,8,5527550.65942128,16617289.75982058,4400403.840081843,13903775.137355441,878505.3760505232,2736616.0227549714,1278085.554863431,2389,0.11614992469549179,0.005585949402302504,37869.43488958478
2023-05-21,8,2787971.2486221567,8225134.124216519,2314280.0098466584,6634574.89382887,489853.8067334193,1467787.4632978684,745743.3933663892,2969,0.23332014679908752,0.0035912133753299713,35133.6116835475
2023-05-22,8,2712950.610729143,14726306.254402153,2565440.1345407437,12682821.268419437,497113.1639786097,2555310.8461858076,1203511.9409313742,2614,0.26307499408721924,0.004525349009782076,31857.393674701452
2023-05-23,8,4688848.568683282,11453794.506085634,4270274.656732934,10023256.174857486,855558.7501739652,2038952.1362996565,986628.5723114975,3520,0.1387864053249359,0.005768219940364361,44894.40683281422
2023-05-24,8,1922947.189282626,17475225.91420658,1673383.2498421147,14991501.056332294,353236.3155706113,2943217.1334709437,1381460.2327798062,2808,0.2611672580242157,0.008258160203695297,36617.501923412085
2023-05-25,8,817142.9420116544,8516812.229743615,638933.7030554593,6891143.434800558,175200.02359403914,1565670.241268021,722812.462687098,3134,0.302639365196228,0.00831990409642458,38827.739022284746
2023-05-26,8,2851174.582147062,15632281.354364492,2257142.366690594,13454778.581545174,408417.1153209122,2565692.6384166395,1180704.2967339407,2320,0.3181517720222473,0.008791210129857063,32898.09251824021
