date,hour,top1_pop,top5_pop,wui_top5_cells,max_prob,mean_prob,top10_pop
2021-03-23,11,486872.4491504729,2799717.2822396457,4838,0.624077558517456,0.04220985621213913,31551.810567975044
2021-03-23,14,318400.3543483615,1297752.0055265725,4765,0.7707517743110657,0.13560742139816284,25138.022227317095
2021-03-24,11,69853.58622160554,1532646.4634331614,3713,0.7750793099403381,0.06288236379623413,26934.217877924442
2021-03-24,14,104054.82657781243,1707197.202721879,4197,0.7725259065628052,0.11187443137168884,30477.93225374818
2021-03-25,11,108437.10995978117,2456323.9880358055,4903,0.7021297216415405,0.08879708498716354,32799.628709346056
2021-03-25,14,471417.4191747606,2241268.707397014,4986,0.6804697513580322,0.17426174879074097,37692.70910602808
2021-03-26,11,157811.113733083,1266428.5569949448,3470,0.8787142634391785,0.15159952640533447,31163.509261250496
2021-03-26,14,172410.8372568488,1208136.8013424277,4387,0.7154175043106079,0.2270328551530838,35347.37031841278
2021-03-27,11,1262103.7494404018,4587986.095406622,4738,0.6201516389846802,0.0923568457365036,36604.59296563268
2021-03-27,14,578925.9461522698,1717447.9507171214,4390,0.5980997085571289,0.07476264238357544,25370.96793061495
2021-03-28,11,572516.5225679278,1515357.1177431345,3165,0.35179588198661804,0.004208006896078587,23284.1220882833
2021-03-28,14,956724.3941211551,2636115.7320569754,4380,0.4512415826320648,0.006052043288946152,28284.496796697378
2021-03-29,11,372431.24020805955,2069332.2632638365,3868,0.7074783444404602,0.00826296303421259,23966.194486647844
2021-03-29,14,375818.21245345473,2168856.46894978,4073,0.6931502223014832,0.017972465604543686,24960.195310264826
2021-03-30,11,323940.77886137366,1684361.8770751655,3842,0.6166186332702637,0.030097724869847298,20613.871230602264
2021-03-30,14,459263.03893077374,2049694.8193713874,4425,0.6841984987258911,0.05005974695086479,25180.241121798754
2021-03-31,11,200650.75301346183,1176994.9484145045,3547,0.6150766015052795,0.051332298666238785,17457.289454370737
2021-03-31,14,565137.7304813862,2193658.610305324,5817,0.5190938711166382,0.08434643596410751,23230.029883354902
2021-04-01,11,130872.84361100197,1469865.6057993174,5569,0.764879584312439,0.1917198896408081,16678.08787587285
2021-04-01,14,152062.33950930834,1346949.9498115182,6224,0.8013149499893188,0.23198747634887695,17824.13123047352
2021-04-02,11,173417.16482511163,1931270.8326248825,5996,0.7268987894058228,0.198497474193573,36999.337739914656
