fire_id,ignite_h,scan_hour,horizon,loc,damagearea,haz_top_pct,is_wui,pop
205,2021-04-11 13:00:00,10,3,충남 부여 옥산,0.01,41.804439544677734,False,33.371636897325516
200,2021-04-12 12:00:00,10,2,인천 중 nan,0.03,20.572391510009766,True,54.53078496456146
194,2021-04-17 12:00:00,10,2,강원 평창 진부,0.01,84.84548950195312,False,0.0
191,2021-04-18 13:00:00,10,3,경기 양평 양평,0.02,2.081613063812256,False,2198.218447625637
189,2021-04-19 11:00:00,10,1,경남 양산 원동,0.08,7.46300745010376,True,22.735385537147522
188,2021-04-19 13:00:00,10,3,경기 양평 옥천,0.33,98.04078674316406,False,0.0
186,2021-04-20 11:00:00,10,1,경북 구미 nan,0.2,2.2599411010742188,False,2490.398353636265
61,2021-04-21 12:00:00,10,2,강원 평창 대관령,1.0,17.38232421875,False,285.78957745432854
57,2021-04-22 13:00:00,10,3,경남 함양 서상,0.1,63.3327751159668,False,6.0546378791332245
58,2021-04-22 13:00:00,10,3,강원 철원 동송,0.02,,False,0.0
45,2021-04-25 11:00:00,10,1,충남 홍성 갈산,0.05,34.960479736328125,True,10.495105266571045
43,2021-04-25 12:00:00,10,2,강원 평창 봉평,0.09,79.76974487304688,False,0.0
42,2021-04-25 13:00:00,10,3,전북 완주 경천,0.01,7.730813503265381,False,0.6897380352020264
33,2021-04-27 12:00:00,10,2,전북 전주 완산,0.1,17.746976852416992,False,2672.5496922433376
32,2021-04-27 13:00:00,10,3,강원 인제 인제,0.17,49.70689010620117,True,189.91675660014153
30,2021-04-29 13:00:00,10,3,강원 영월 영월,0.01,1.733596920967102,False,710.4486036598682
25,2021-04-30 12:00:00,10,2,전남 여수 소라,0.3,32.29963302612305,False,2.639742851257324
24,2021-04-30 13:00:00,10,3,대구 달성 가창,0.03,5.087202072143555,False,0.0
23,2021-05-03 13:00:00,10,3,경기 오산 nan,0.01,17.011106491088867,False,50.53606855869293
19,2021-05-07 11:00:00,10,1,강원 삼척 도계,0.2,0.029758408665657043,False,941.832331508398
18,2021-05-08 12:00:00,10,2,강원 횡성 안흥,0.01,76.41045379638672,False,0.0
15,2021-05-09 12:00:00,10,2,전남 구례 산동,0.02,35.053192138671875,False,0.0
16,2021-05-09 12:00:00,10,2,경북 고령 대가야,1.4,0.009134755469858646,False,1186.6931321322918
13,2021-05-09 13:00:00,10,3,강원 철원 철원,0.03,47.42190933227539,False,731.7461519539356
14,2021-05-09 13:00:00,10,3,강원 홍천 남,0.2,25.37295913696289,False,13.552952408790588
6,2021-05-14 11:00:00,10,1,강원 횡성 안흥,0.1,20.34779930114746,False,5.887669920921326
4927,2022-02-01 14:00:00,11,3,경북 구미 nan,0.2,14.089055061340332,True,330.2996426820755
4925,2022-02-03 15:00:00,14,1,경북 문경 영순,0.03,26.143585205078125,False,26.955691307783127
5337,2022-02-04 13:00:00,11,2,경기 화성 송산,0.9,7.34389591217041,False,74.63961550593376
5336,2022-02-04 14:00:00,11,3,강원 정선 화암,0.1,89.70901489257812,False,4.667485475540161
5334,2022-02-05 12:00:00,11,1,경남 의령 부림,1.0,10.766549110412598,False,1.4851233959197998
5333,2022-02-05 13:00:00,11,2,부산 사상 nan,0.07,7.975836277008057,True,1038.754307627678
5332,2022-02-05 16:00:00,14,2,경북 경주 양남,0.1,5.863656044006348,False,0.0
5331,2022-02-06 13:00:00,11,2,경남 통영 산양,0.5,30.72568702697754,False,8.156418889760971
5328,2022-02-07 12:00:00,11,1,경북 안동 풍산,0.1,15.036028861999512,True,32.115991204977036
5327,2022-02-08 13:00:00,11,2,경기 남양주 조안,0.5,26.96189308166504,True,13.365056693553925
5326,2022-02-08 14:00:00,11,3,울산 울주 상북,0.05,1.1648051738739014,False,31.411957174539566
5323,2022-02-10 12:00:00,11,1,경기 양평 개군,0.01,30.101707458496094,True,66.6558797955513
5322,2022-02-10 14:00:00,11,3,경기 광주 nan,0.06,13.482304573059082,False,854.5214054882526
5320,2022-02-10 15:00:00,14,1,경기 남양주 와부,0.04,4.960387229919434,False,3.0708291232585907
