prow,pcol,forest_ratio,pop_total,households,houses,low_count_only,is_wui,expo_rank,T,vpd,wind,hum4d,prcp4d,ndmi,y_prob_t1,haz_rank_t1,haz_top_t1,y_prob_t2,haz_rank_t2,haz_top_t2,y_prob_t3,haz_rank_t3,haz_top_t3,score_t1,rank
1002,1372,0.4,3536.688333630562,1512.8157863020897,1407.5813020765781,False,True,98.8817134995104,2024-02-14 09:00:00,2.038768,0.2,55.788815,0.0,-0.064,0.046233926,98.92462138719004,1.0753786128099563,0.06754963,99.79497404258521,0.20502595741479013,0.09068932,99.94706407128346,0.052935928716536296,98.90316744335021,4
590,1413,0.32999998,2679.8878031671047,1080.6384255290031,1013.7016701102257,False,True,98.38838826431325,2024-02-14 09:00:00,7.6439643,0.8,45.826885,0.0,0.1095,0.054186475,99.31156421638703,0.6884357836129738,0.04453861,98.44067414039576,1.5593258596042432,0.0392262,89.72290594064727,10.277094059352734,98.84997624035014,5
1013,1375,0.41000003,3693.1752080619335,1354.283117711544,1206.0083518326283,False,True,98.95633204011057,2024-02-14 09:00:00,1.9152061,0.1,57.483875,0.0,-0.0246,0.042631403,98.72255124305383,1.2774487569461712,0.063467905,99.69259541902684,0.3074045809731558,0.08484367,99.90836978836377,0.09163021163622886,98.8394416415822,6
642,1052,0.41000003,4777.599588662386,2376.367395669222,1587.763700723648,False,True,99.37751775598993,2024-02-14 09:00:00,3.7973614,0.5,65.40733,0.0,-0.0738,0.034664642,98.25714500682524,1.7428549931747597,0.043431144,98.29798897212937,1.7020110278706255,0.050420664,97.72590474757354,2.274095252426463,98.81733138140758,7
639,1109,0.53,4896.873691231012,1932.6211467683315,1581.8096180260181,False,True,99.41619048799534,2024-02-14 09:00:00,2.8911643,0.4,63.03569,0.0,-0.0765,0.033032592,98.12493954018294,1.875060459817064,0.044663165,98.45733417887507,1.5426658211249276,0.05643119,98.92300912540172,1.0769908745982804,98.77056501408913,8
623,1090,0.39,5464.003271073103,2365.6894755661488,1946.8510527014732,False,True,99.56319645004153,2024-02-14 09:00:00,2.909096,0.0,63.57168,0.0,-0.0458,0.031164235,97.92528778872922,2.0747122112707785,0.043410636,98.29449573825467,1.7055042617453324,0.054957088,98.72308866364995,1.2769113363500537,98.74424211938538,9
594,1413,0.48,1606.813626229763,873.8311601579189,533.6061462461948,False,True,97.54130669211796,2024-02-14 09:00:00,7.5449185,1.3,45.825806,0.0,0.5175,0.08330086,99.87424358051098,0.12575641948902216,0.068600275,99.81539602523726,0.18460397476273727,0.05337483,98.46082741274977,1.5391725872502349,98.70777513631447,10
649,1075,0.32999998,8619.628509998322,3024.809305727482,2568.0619483590126,False,True,99.94372621688957,2024-02-14 10:00:00,4.055515,0.3,64.51441,0.0,-0.0039,0.04365539,98.10935434289584,1.8906456571041588,0.055023804,98.22140653718414,1.7785934628158628,0.06292852,97.88336898223288,2.1166310177671193,99.02654027989271,1
640,1456,0.35,2107.003628909588,793.1809074580669,746.9351271092892,False,True,97.98356408889771,2024-02-14 10:00:00,6.8853717,0.9,47.785866,0.0,0.0133,0.11566461,99.92932919161194,0.0706708083880585,0.12741956,99.97017315691606,0.02982684308393857,0.122964285,99.96641121274332,0.0335887872566758,98.95644664025482,2
1013,1375,0.41000003,3693.1752080619335,1354.283117711544,1206.0083518326283,False,True,98.95633204011057,2024-02-14 10:00:00,2.5314531,0.1,57.483875,0.0,-0.0246,0.05663198,98.80047722948935,1.1995227705106544,0.08184492,99.56468931715338,0.43531068284661956,0.10558825,99.88902264690392,0.11097735309607515,98.87840463479995,3
1002,1372,0.4,3536.688333630562,1512.8157863020897,1407.5813020765781,False,True,98.8817134995104,2024-02-14 10:00:00,2.6389768,0.1,55.788815,0.0,-0.064,0.057826612,98.83675311972657,1.1632468802734337,0.08232143,99.57704999086386,0.42295000913614444,0.1072461,99.89923363822996,0.10076636177004161,98.85923330961847,4
650,1072,0.54,7364.659270584583,3316.2385507822037,2652.726648837328,False,True,99.8522503315691,2024-02-14 10:00:00,3.8246794,0.3,64.494125,0.0,-0.0698,0.040051255,97.8040994443071,2.1959005556929014,0.050654385,97.65389038769521,2.3461096123047867,0.05885858,96.97647172630244,3.023528273697565,98.8281748879381,5
590,1413,0.32999998,2679.8878031671047,1080.6384255290031,1013.7016701102257,False,True,98.38838826431325,2024-02-14 10:00:00,8.206139,1.8,45.826885,0.0,0.1095,0.072194934,99.22315852832743,0.7768414716725687,0.060607232,98.70669733546869,1.2933026645313106,0.051379602,93.8626567924589,6.137343207541093,98.80577339632035,6
624,1097,0.34,5606.813134491444,2513.5689411759377,2011.8353777825832,False,True,99.59715904161037,2024-02-14 10:00:00,2.9565916,0.3,67.71574,0.0,-0.0455,0.04091662,97.88363769253094,2.1163623074690605,0.058546185,98.55165149349183,1.448348506508168,0.07271823,98.99905413975085,1.0009458602491463,98.74039836707065,7
655,1069,0.35,5027.369714438915,2369.5636563897133,1679.910683810711,False,True,99.45213629659011,2024-02-14 10:00:00,4.0673203,0.7,65.231674,0.0,-0.0957,0.04259551,98.02820383288369,1.9717961671163096,0.049073614,97.36610165847996,2.6338983415200374,0.05336898,94.93319861990392,5.066801380096081,98.7401700647369,8
659,1468,0.39,1834.8525360226631,781.762615531683,764.4061871469021,False,True,97.74929657771112,2024-02-14 10:00:00,6.3143125,0.8,46.609245,0.0,0.1046,0.09523508,99.71946644883218,0.28053355116782086,0.104172446,99.88902264690392,0.11097735309607515,0.110476434,99.92099917237228,0.07900082762772342,98.73438151327164,9
639,1109,0.53,4896.873691231012,1932.6211467683315,1581.8096180260181,False,True,99.41619048799534,2024-02-14 10:00:00,3.3246808,0.4,63.03569,0.0,-0.0765,0.042157855,97.99515246622312,2.004847533776882,0.05576766,98.30900609434956,1.6909939056504442,0.06882366,98.67283983791395,1.3271601620860451,98.70567147710923,10
652,1056,0.46,6539.598038345575,2700.5570928752422,2306.4090518951416,False,True,99.7538331866579,2024-02-14 11:00:00,5.0364156,0.8,71.818665,0.0,-0.0687,0.091475286,99.15571224351602,0.844287756483979,0.116533615,99.71207691563572,0.28792308436428016,0.12062807,99.72242226211078,0.27757773788921725,99.45477271508696,1
649,1075,0.32999998,8619.628509998322,3024.809305727482,2568.0619483590126,False,True,99.94372621688957,2024-02-14 11:00:00,5.3649635,0.5,64.51441,0.0,-0.0039,0.08390529,98.90661779722046,1.0933822027795372,0.09789633,99.19521265732988,0.8047873426701244,0.100765474,98.9721831099455,1.0278168900544955,99.42517200705501,2
642,1052,0.41000003,4777.599588662386,2376.367395669222,1587.763700723648,False,True,99.37751775598993,2024-02-14 11:00:00,5.623323,0.8,65.40733,0.0,-0.0738,0.099467844,99.34139105947096,0.6586089405290352,0.114838764,99.6893708954502,0.31062910454980397,0.11208463,99.52492019304148,0.4750798069585187,99.35945440773045,3
